,f1,f2,cor
294,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.INSTALL_PACKAGES,0.0
295,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CHANGE_COMPONENT_ENABLED_STATE,0.0
296,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.NFC,0.0
297,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.INTERNAL_SYSTEM_WINDOW,0.0
298,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BIND_WALLPAPER,0.0
299,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,0.0
300,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BROADCAST_SMS,0.0
301,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CALL_PRIVILEGED,0.0
302,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CHANGE_NETWORK_STATE,0.0
303,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.MASTER_CLEAR,0.0
304,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.FOREGROUND_SERVICE,0.0
305,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.PERSISTENT_ACTIVITY,0.0
306,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.WRITE_SYNC_SETTINGS,0.0
307,android.permission.ACCESS_NOTIFICATION_POLICY,com.google.android.providers.gsf.permission.WRITE_GSERVICES,0.0
308,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SET_DEBUG_APP,0.0
309,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.RECEIVE_BOOT_COMPLETED,0.0
310,android.permission.ACCESS_NOTIFICATION_POLICY,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,0.0
311,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.GLOBAL_SEARCH_CONTROL,0.0
312,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.REORDER_TASKS,0.0
313,android.permission.ACCESS_NOTIFICATION_POLICY,com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.0
314,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BLUETOOTH_ADMIN,0.0
315,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.UPDATE_DEVICE_STATS,0.0
316,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.FLASHLIGHT,0.0
317,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.DELETE_CACHE_FILES,0.0
318,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SET_WALLPAPER_COMPONENT,0.0
319,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.ACCESS_NETWORK_STATE,0.0
320,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BIND_CONDITION_PROVIDER_SERVICE,0.0
321,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SET_DISPLAY_OFFSET,0.0
322,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.DISABLE_KEYGUARD,0.0
323,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BACKUP,0.0
324,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CHANGE_CONFIGURATION,0.0
325,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.READ_LOGS,0.0
326,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SET_WALLPAPER,0.0
327,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.KILL_BACKGROUND_PROCESSES,0.0
328,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.READ_SYNC_STATS,0.0
329,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.MANAGE_OWN_CALLS,0.0
330,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.REBOOT,0.0
331,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.0
332,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.REQUEST_DELETE_PACKAGES,0.0
333,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CLEAR_APP_CACHE,0.0
334,android.permission.ACCESS_NOTIFICATION_POLICY,com.android.chrome.TOS_ACKED,0.0
335,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SET_PREFERRED_APPLICATIONS,0.0
336,android.permission.MODIFY_AUDIO_SETTINGS,android.hardware.sensor.gyroscope,0.0
337,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.SET_ORIENTATION,0.0
338,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.WRITE_APN_SETTINGS,0.0
339,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.GET_PACKAGE_SIZE,0.0
340,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.ACCOUNT_MANAGER,0.0
341,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.ACCESS_ALL_DOWNLOADS,0.0
342,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BIND_APPWIDGET,0.0
343,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BATTERY_STATS,0.0
344,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.PACKAGE_USAGE_STATS,0.0
345,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.0
346,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.WRITE_SECURE_SETTINGS,0.0
347,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CAPTURE_AUDIO_OUTPUT,0.0
348,android.permission.ACCESS_NOTIFICATION_POLICY,com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED,0.0
349,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.USE_FULL_SCREEN_INTENT,0.0
350,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.0
351,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.READ_PRIVILEGED_PHONE_STATE,0.0
352,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.ACCESS_DOWNLOAD_MANAGER,0.0
353,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BROADCAST_STICKY,0.0
354,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.BLUETOOTH_PRIVILEGED,0.0
355,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.HARDWARE_TEST,0.0
356,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.WRITE_SMS,0.0
357,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.INSTALL_DYNAMIC_SYSTEM,0.0
358,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CHANGE_WIFI_STATE,0.0
359,android.permission.PACKAGE_USAGE_STATS,android.permission.SET_WALLPAPER_HINTS,0.0
360,android.permission.MODIFY_AUDIO_SETTINGS,android.hardware.sensor.barometer,0.0
361,android.permission.PACKAGE_USAGE_STATS,android.permission.READ_SYNC_SETTINGS,0.0
362,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.ACCESS_NETWORK_STATE,0.0
363,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.SET_WALLPAPER_COMPONENT,0.0
364,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.DELETE_CACHE_FILES,0.0
365,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.FLASHLIGHT,0.0
366,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.SET_PREFERRED_APPLICATIONS,0.0
367,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.SET_ORIENTATION,0.0
368,android.permission.USE_CREDENTIALS,android.permission.ACCESS_ALL_DOWNLOADS,0.0
369,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.CHANGE_WIFI_STATE,0.0
370,android.permission.USE_CREDENTIALS,android.permission.TRANSMIT_IR,0.0
371,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.WRITE_APN_SETTINGS,0.0
372,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.INSTALL_DYNAMIC_SYSTEM,0.0
373,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.WRITE_SMS,0.0
374,android.permission.USE_CREDENTIALS,android.permission.CAPTURE_AUDIO_OUTPUT,0.0
375,android.permission.USE_CREDENTIALS,com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED,0.0
376,android.permission.USE_CREDENTIALS,android.permission.USE_FULL_SCREEN_INTENT,0.0
377,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.HARDWARE_TEST,0.0
378,android.permission.USE_CREDENTIALS,android.permission.READ_PRIVILEGED_PHONE_STATE,0.0
379,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.BLUETOOTH_PRIVILEGED,0.0
380,android.permission.USE_CREDENTIALS,android.permission.PACKAGE_USAGE_STATS,0.0
381,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.BIND_CONDITION_PROVIDER_SERVICE,0.0
382,android.permission.USE_CREDENTIALS,com.android.vending.INTENT_VENDING_ONLY,0.0
383,android.permission.USE_CREDENTIALS,android.permission.TV_INPUT_HARDWARE,0.0
384,android.permission.USE_CREDENTIALS,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,0.0
385,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.CLEAR_APP_CACHE,0.0
386,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.REQUEST_DELETE_PACKAGES,0.0
387,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.0
388,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.REBOOT,0.0
389,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.MANAGE_OWN_CALLS,0.0
390,android.permission.USE_CREDENTIALS,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,0.0
391,android.permission.USE_CREDENTIALS,android.permission.READ_PROFILE,0.0
392,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.READ_SYNC_STATS,0.0
393,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.KILL_BACKGROUND_PROCESSES,0.0
394,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.SET_WALLPAPER,0.0
395,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.READ_LOGS,0.0
396,android.permission.USE_CREDENTIALS,android.permission.CAPTURE_AUDIO_HOTWORD,0.0
397,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.CHANGE_CONFIGURATION,0.0
398,android.permission.USE_CREDENTIALS,android.permission.BROADCAST_NETWORK_PRIVILEGED,0.0
399,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.BACKUP,0.0
400,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.DISABLE_KEYGUARD,0.0
401,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.SET_DISPLAY_OFFSET,0.0
402,android.permission.USE_CREDENTIALS,android.permission.BIND_RESOLVER_RANKER_SERVICE,0.0
403,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.BROADCAST_STICKY,0.0
404,android.permission.CAPTURE_AUDIO_OUTPUT,com.android.chrome.TOS_ACKED,0.0
405,android.permission.USE_CREDENTIALS,android.permission.BLUETOOTH_PRIVILEGED,0.0
406,android.permission.USE_CREDENTIALS,android.permission.INSTALL_DYNAMIC_SYSTEM,0.0
407,android.permission.WRITE_SECURE_SETTINGS,android.hardware.sensor.gyroscope,0.0
408,android.permission.WRITE_SECURE_SETTINGS,android.hardware.sensor.barometer,0.0
409,android.permission.WRITE_SECURE_SETTINGS,android.hardware.nfc.hce,0.0
410,android.permission.USE_CREDENTIALS,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
411,android.permission.WRITE_SECURE_SETTINGS,android.hardware.nfc,0.0
412,android.permission.USE_CREDENTIALS,com.android.chrome.permission.C2D_MESSAGE,0.0
413,android.permission.WRITE_SECURE_SETTINGS,android.hardware.fingerprint,0.0
414,android.permission.WRITE_SECURE_SETTINGS,android.hardware.camera.any,0.0
415,android.permission.WRITE_SECURE_SETTINGS,android.hardware.sensor.stepcounter,0.0
416,android.permission.WRITE_SECURE_SETTINGS,android.hardware.bluetooth_le,0.0
417,android.permission.WRITE_SECURE_SETTINGS,android.permission.QUERY_ALL_PACKAGES,0.0
418,android.permission.USE_CREDENTIALS,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
419,android.permission.USE_CREDENTIALS,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
420,android.permission.USE_CREDENTIALS,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
421,android.permission.USE_CREDENTIALS,android.permission.REQUEST_INSTALL_PACKAGES,0.0
422,android.permission.WRITE_SECURE_SETTINGS,android.permission.REQUEST_INSTALL_PACKAGES,0.0
423,android.permission.WRITE_SECURE_SETTINGS,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
424,android.permission.WRITE_SECURE_SETTINGS,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
425,android.permission.WRITE_SECURE_SETTINGS,com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE,0.0
426,android.permission.USE_CREDENTIALS,com.android.chrome.TOS_ACKED,0.0
427,android.permission.WRITE_SECURE_SETTINGS,android.hardware.telephony.cdma,0.0
428,android.permission.USE_CREDENTIALS,android.permission.REQUEST_DELETE_PACKAGES,0.0
429,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.READ_PRIVILEGED_PHONE_STATE,0.0
430,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.0
431,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.USE_FULL_SCREEN_INTENT,0.0
432,android.permission.CAPTURE_AUDIO_OUTPUT,com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED,0.0
433,android.permission.WRITE_SECURE_SETTINGS,android.software.app_widgets,0.0
434,android.permission.WRITE_SECURE_SETTINGS,android.software.leanback,0.0
435,android.permission.USE_CREDENTIALS,android.permission.SET_WALLPAPER_COMPONENT,0.0
436,android.permission.WRITE_SECURE_SETTINGS,android.software.sip,0.0
437,android.permission.USE_CREDENTIALS,android.permission.BIND_CONDITION_PROVIDER_SERVICE,0.0
438,android.permission.USE_CREDENTIALS,android.permission.SET_DISPLAY_OFFSET,0.0
439,android.permission.WRITE_SECURE_SETTINGS,android.hardware.wifi.direct,0.0
440,android.permission.WRITE_SECURE_SETTINGS,android.hardware.vulkan.version,0.0
441,android.permission.WRITE_SECURE_SETTINGS,android.hardware.usb.host,0.0
442,android.permission.WRITE_SECURE_SETTINGS,android.hardware.usb.accessory,0.0
443,android.permission.WRITE_SECURE_SETTINGS,android.hardware.touchscreen.multitouch.jazzhand,0.0
444,android.permission.WRITE_SECURE_SETTINGS,android.hardware.faketouch.multitouch.jazzhand,0.0
445,android.permission.USE_CREDENTIALS,android.permission.MANAGE_OWN_CALLS,0.0
446,android.permission.WRITE_SECURE_SETTINGS,android.hardware.faketouch.multitouch.distinct,0.0
447,android.permission.WRITE_SECURE_SETTINGS,android.hardware.telephony.gsm,0.0
448,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.ACCESS_DOWNLOAD_MANAGER,0.0
449,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.GLOBAL_SEARCH,0.0
450,android.permission.USE_CREDENTIALS,com.google.android.providers.gsf.permission.WRITE_GSERVICES,0.0
451,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.FACTORY_TEST,0.0
452,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.sensor.accelerometer,0.0
453,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.nfc.hce,0.0
454,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.nfc,0.0
455,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.location.network,0.0
456,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.location.gps,0.0
457,android.permission.RESTART_PACKAGES,android.hardware.bluetooth_le,0.0
458,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.location,0.0
459,android.permission.RESTART_PACKAGES,android.hardware.camera.any,0.0
460,android.permission.RESTART_PACKAGES,com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE,0.0
461,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.fingerprint,0.0
462,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.camera.flash,0.0
463,android.permission.RESTART_PACKAGES,android.hardware.fingerprint,0.0
464,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.camera.autofocus,0.0
465,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.camera.any,0.0
466,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.camera,0.0
467,android.permission.RESTART_PACKAGES,android.hardware.nfc,0.0
468,android.permission.RESTART_PACKAGES,android.hardware.nfc.hce,0.0
469,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.bluetooth_le,0.0
470,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.camera.front,0.0
471,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.sensor.barometer,0.0
472,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.sensor.compass,0.0
473,android.permission.RESTART_PACKAGES,android.permission.QUERY_ALL_PACKAGES,0.0
474,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.touchscreen.multitouch.distinct,0.0
475,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.touchscreen.multitouch,0.0
476,android.permission.RESTART_PACKAGES,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
477,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.touchscreen,0.0
478,android.permission.RESTART_PACKAGES,com.android.chrome.permission.C2D_MESSAGE,0.0
479,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.faketouch.multitouch.jazzhand,0.0
480,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.faketouch.multitouch.distinct,0.0
481,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.faketouch,0.0
482,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.telephony.gsm,0.0
483,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.telephony.cdma,0.0
484,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.telephony,0.0
485,android.permission.RESTART_PACKAGES,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
486,android.permission.RESTART_PACKAGES,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
487,android.permission.RESTART_PACKAGES,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
488,android.permission.RESTART_PACKAGES,android.permission.REQUEST_INSTALL_PACKAGES,0.0
489,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.screen.portrait,0.0
490,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.screen.landscape,0.0
491,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.sensor.stepcounter,0.0
492,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.sensor.gyroscope,0.0
493,android.permission.RESTART_PACKAGES,android.hardware.sensor.barometer,0.0
494,android.permission.CAPTURE_AUDIO_OUTPUT,android.hardware.bluetooth,0.0
495,android.permission.RESTART_PACKAGES,android.hardware.sensor.gyroscope,0.0
496,android.permission.RESTART_PACKAGES,android.hardware.sensor.stepcounter,0.0
497,android.permission.USE_CREDENTIALS,android.permission.ACCESS_NOTIFICATION_POLICY,0.0
498,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.MODIFY_PHONE_STATE,0.0
499,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.REQUEST_INSTALL_PACKAGES,0.0
500,android.permission.CAPTURE_AUDIO_OUTPUT,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
501,android.permission.CAPTURE_AUDIO_OUTPUT,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
502,android.permission.CAPTURE_AUDIO_OUTPUT,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
503,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.ACCESS_WIFI_STATE,0.0
504,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.READ_USER_DICTIONARY,0.0
505,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.BIND_ACCESSIBILITY_SERVICE,0.0
506,android.permission.USE_CREDENTIALS,android.permission.NFC,0.0
507,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.VIBRATE,0.0
508,android.permission.CAPTURE_AUDIO_OUTPUT,android.permission.FORCE_STOP_PACKAGES,0.0
